FROM,Cap,Role,TO,Distance
26,4.00,class Agent.Member,231,1
101,4.00,class Agent.Member,123,1
101,4.00,class Agent.Member,144,1
101,4.00,class Agent.Member,109,1
101,4.00,class Agent.Member,317,1
115,3.67,class Agent.Member,117,1
115,3.67,class Agent.Member,404,1
75,4.00,class Agent.Member,44,1
75,4.00,class Agent.Member,236,1
75,4.00,class Agent.Member,484,1
476,4.00,class Agent.Member,374,1
476,4.00,class Agent.Member,194,1
397,3.33,class Agent.Member,357,1
397,3.33,class Agent.Member,473,1
397,3.33,class Agent.Member,376,1
397,3.33,class Agent.Member,323,1
496,2.00,class Agent.Member,76,1
496,2.00,class Agent.Member,493,1
496,2.00,class Agent.Member,373,2
83,1.67,class Agent.Member,409,1
398,4.33,class Agent.Member,429,1
398,4.33,class Agent.Member,50,1
398,4.33,class Agent.Member,402,1
398,4.33,class Agent.Member,436,1
372,4.67,class Agent.Member,132,1
372,4.67,class Agent.Member,125,1
90,3.33,class Agent.Member,356,1
90,3.33,class Agent.Member,339,1
379,3.33,class Agent.Member,41,1
379,3.33,class Agent.Member,190,1
379,3.33,class Agent.Member,273,1
223,4.00,class Agent.Member,11,1
223,4.00,class Agent.Member,199,1
223,4.00,class Agent.Member,4,1
499,2.67,class Agent.Member,357,1
499,2.67,class Agent.Member,114,1
233,3.67,class Agent.Member,73,1
233,3.67,class Agent.Member,339,1
233,3.67,class Agent.Member,177,1
162,3.33,class Agent.Member,41,1
162,3.33,class Agent.Member,375,1
162,3.33,class Agent.Member,334,1
162,3.33,class Agent.Member,281,1
245,4.00,class Agent.Member,343,1
245,4.00,class Agent.Member,375,1
245,4.00,class Agent.Member,202,1
139,2.33,class Agent.Member,118,1
139,2.33,class Agent.Member,256,1
139,2.33,class Agent.Member,202,1
235,3.33,class Agent.Member,357,1
235,3.33,class Agent.Member,17,1
235,3.33,class Agent.Member,462,1
235,3.33,class Agent.Member,92,1
39,3.67,class Agent.Member,342,1
39,3.67,class Agent.Member,257,1
39,3.67,class Agent.Member,165,1
61,2.33,class Agent.Member,423,2
14,4.33,class Agent.Member,116,1
14,4.33,class Agent.Member,483,1
14,4.33,class Agent.Member,436,1
14,4.33,class Agent.Member,231,1
428,2.67,class Agent.Member,388,1
428,2.67,class Agent.Member,144,1
428,2.67,class Agent.Member,199,1
66,2.67,class Agent.Member,371,1
66,2.67,class Agent.Member,123,1
77,3.67,class Agent.Member,117,1
77,3.67,class Agent.Member,419,1
335,3.67,class Agent.Member,50,1
335,3.67,class Agent.Member,112,1
335,3.67,class Agent.Member,339,1
335,3.67,class Agent.Member,117,2
8,2.67,class Agent.Member,390,1
8,2.67,class Agent.Member,151,1
455,2.00,class Agent.Member,412,1
455,2.00,class Agent.Member,248,1
88,2.67,class Agent.Member,351,1
134,3.33,class Agent.Member,42,2
134,3.33,class Agent.Member,202,1
219,2.67,class Agent.Member,44,1
219,2.67,class Agent.Member,390,1
131,5.00,class Agent.Member,85,2
131,5.00,class Agent.Member,147,1
131,5.00,class Agent.Member,292,1
131,5.00,class Agent.Member,194,1
131,5.00,class Agent.Member,308,2
475,3.33,class Agent.Member,55,1
475,3.33,class Agent.Member,123,1
475,3.33,class Agent.Member,373,1
239,2.67,class Agent.Member,11,1
239,2.67,class Agent.Member,108,2
239,2.67,class Agent.Member,289,1
22,2.00,class Agent.Member,357,1
22,2.00,class Agent.Member,216,1
22,2.00,class Agent.Member,473,1
311,3.33,class Agent.Member,50,1
311,3.33,class Agent.Member,114,1
311,3.33,class Agent.Member,109,2
294,2.33,class Agent.Member,17,1
294,2.33,class Agent.Member,399,1
294,2.33,class Agent.Member,412,1
431,4.67,class Agent.Member,374,1
431,4.67,class Agent.Member,451,1
431,4.67,class Agent.Member,409,1
491,2.33,class Agent.Member,399,1
491,2.33,class Agent.Member,473,1
491,2.33,class Agent.Member,341,1
67,2.33,class Agent.Member,123,1
67,2.33,class Agent.Member,208,1
67,2.33,class Agent.Member,125,1
277,3.00,class Agent.Member,296,1
277,3.00,class Agent.Member,272,2
277,3.00,class Agent.Member,321,1
128,2.67,class Agent.Member,310,1
128,2.67,class Agent.Member,257,1
189,2.67,class Agent.Member,212,2
189,2.67,class Agent.Member,152,1
189,2.67,class Agent.Member,419,1
240,3.00,class Agent.Member,257,1
240,3.00,class Agent.Member,144,1
240,3.00,class Agent.Member,11,1
227,3.67,class Agent.Member,10,1
227,3.67,class Agent.Member,418,1
227,3.67,class Agent.Member,73,1
227,3.67,class Agent.Member,117,1
471,1.33,class Agent.Member,409,1
387,1.67,class Agent.Member,412,1
387,1.67,class Agent.Member,321,1
79,3.00,class Agent.Member,17,1
79,3.00,class Agent.Member,449,2
79,3.00,class Agent.Member,212,2
278,2.00,class Agent.Member,339,1
278,2.00,class Agent.Member,419,1
278,2.00,class Agent.Member,177,1
278,2.00,class Agent.Member,308,1
443,3.00,class Agent.Member,73,1
443,3.00,class Agent.Member,404,1
247,3.00,class Agent.Member,388,1
247,3.00,class Agent.Member,478,1
247,3.00,class Agent.Member,125,1
459,2.33,class Agent.Member,357,1
459,2.33,class Agent.Member,351,1
459,2.33,class Agent.Member,42,2
459,2.33,class Agent.Member,248,1
204,3.00,class Agent.Member,356,1
204,3.00,class Agent.Member,449,1
204,3.00,class Agent.Member,210,1
204,3.00,class Agent.Member,202,2
474,3.67,class Agent.Member,166,1
474,3.67,class Agent.Member,490,1
474,3.67,class Agent.Member,217,1
452,3.67,class Agent.Member,10,1
452,3.67,class Agent.Member,356,1
452,3.67,class Agent.Member,473,1
313,3.33,class Agent.Member,270,1
313,3.33,class Agent.Member,112,1
313,3.33,class Agent.Member,332,1
313,3.33,class Agent.Member,373,1
383,3.33,class Agent.Member,55,1
383,3.33,class Agent.Member,238,1
383,3.33,class Agent.Member,355,2
383,3.33,class Agent.Member,118,1
446,3.00,class Agent.Member,356,1
446,3.00,class Agent.Member,17,1
403,3.00,class Agent.Member,473,1
403,3.00,class Agent.Member,317,1
254,3.00,class Agent.Member,371,1
254,3.00,class Agent.Member,388,1
254,3.00,class Agent.Member,490,1
254,3.00,class Agent.Member,151,1
200,3.00,class Agent.Member,333,1
200,3.00,class Agent.Member,478,1
244,3.33,class Agent.Member,342,1
244,3.33,class Agent.Member,273,1
244,3.33,class Agent.Member,18,1
331,3.00,class Agent.Member,17,1
331,3.00,class Agent.Member,399,1
331,3.00,class Agent.Member,147,1
56,3.67,class Agent.Member,333,1
56,3.67,class Agent.Member,116,1
56,3.67,class Agent.Member,182,1
56,3.67,class Agent.Member,305,1
100,2.67,class Agent.Member,42,1
100,2.67,class Agent.Member,366,1
100,2.67,class Agent.Member,208,1
100,2.67,class Agent.Member,85,1
96,3.00,class Agent.Member,333,1
96,3.00,class Agent.Member,272,1
285,2.33,class Agent.Member,478,1
285,2.33,class Agent.Member,59,1
37,4.33,class Agent.Member,10,1
37,4.33,class Agent.Member,210,1
138,3.00,class Agent.Member,18,1
138,3.00,class Agent.Member,206,1
302,2.67,class Agent.Member,402,1
302,2.67,class Agent.Member,462,1
302,2.67,class Agent.Member,194,1
53,4.33,class Agent.Member,118,2
53,4.33,class Agent.Member,354,3
253,2.00,class Agent.Member,238,1
253,2.00,class Agent.Member,339,1
253,2.00,class Agent.Member,199,1
253,2.00,class Agent.Member,419,1
29,2.00,class Agent.Member,167,1
29,2.00,class Agent.Member,478,1
68,2.00,class Agent.Member,17,1
68,2.00,class Agent.Member,112,1
47,4.00,class Agent.Member,412,1
47,4.00,class Agent.Member,436,1
47,4.00,class Agent.Member,321,1
47,4.00,class Agent.Member,194,1
1,2.33,class Agent.Member,55,1
1,2.33,class Agent.Member,334,1
1,2.33,class Agent.Member,373,1
97,3.33,class Agent.Member,166,1
97,3.33,class Agent.Member,342,1
97,3.33,class Agent.Member,305,1
393,3.33,class Agent.Member,123,1
393,3.33,class Agent.Member,188,1
393,3.33,class Agent.Member,118,1
393,3.33,class Agent.Member,256,1
340,1.67,class Agent.Member,256,1
408,2.00,class Agent.Member,216,1
408,2.00,class Agent.Member,212,1
408,2.00,class Agent.Member,231,1
260,2.00,class Agent.Member,182,1
260,2.00,class Agent.Member,165,1
209,2.00,class Agent.Member,257,1
209,2.00,class Agent.Member,478,1
287,4.33,class Agent.Member,357,1
287,4.33,class Agent.Member,399,1
287,4.33,class Agent.Member,193,1
127,2.00,class Agent.Member,236,1
127,2.00,class Agent.Member,390,1
258,2.67,class Agent.Member,343,1
258,2.67,class Agent.Member,188,1
150,2.67,class Agent.Member,112,1
150,2.67,class Agent.Member,341,1
156,2.67,class Agent.Member,412,1
156,2.67,class Agent.Member,355,1
420,3.33,class Agent.Member,333,1
420,3.33,class Agent.Member,169,1
420,3.33,class Agent.Member,123,2
225,3.67,class Agent.Member,58,1
225,3.67,class Agent.Member,4,1
225,3.67,class Agent.Member,317,1
488,4.00,class Agent.Member,374,1
488,4.00,class Agent.Member,59,1
488,4.00,class Agent.Member,188,2
488,4.00,class Agent.Member,217,1
348,3.33,class Agent.Member,41,1
52,2.67,class Agent.Member,402,1
52,2.67,class Agent.Member,436,1
52,2.67,class Agent.Member,332,1
52,2.67,class Agent.Member,20,1
330,3.00,class Agent.Member,190,2
330,3.00,class Agent.Member,144,1
330,3.00,class Agent.Member,493,1
198,4.00,class Agent.Member,42,1
198,4.00,class Agent.Member,449,1
198,4.00,class Agent.Member,59,2
198,4.00,class Agent.Member,109,1
448,3.00,class Agent.Member,44,1
448,3.00,class Agent.Member,169,1
448,3.00,class Agent.Member,324,1
470,4.00,class Agent.Member,236,2
470,4.00,class Agent.Member,483,1
470,4.00,class Agent.Member,192,1
82,4.67,class Agent.Member,273,1
82,4.67,class Agent.Member,59,2
82,4.67,class Agent.Member,281,1
82,4.67,class Agent.Member,289,1
458,4.33,class Agent.Member,296,1
458,4.33,class Agent.Member,248,1
458,4.33,class Agent.Member,231,1
458,4.33,class Agent.Member,194,1
304,2.00,class Agent.Member,310,1
304,2.00,class Agent.Member,116,1
304,2.00,class Agent.Member,192,1
365,3.67,class Agent.Member,404,1
365,3.67,class Agent.Member,323,1
262,2.33,class Agent.Member,388,1
262,2.33,class Agent.Member,366,1
262,2.33,class Agent.Member,112,1
148,4.67,class Agent.Member,478,1
148,4.67,class Agent.Member,151,1
148,4.67,class Agent.Member,409,1
32,3.00,class Agent.Member,190,1
32,3.00,class Agent.Member,18,1
32,3.00,class Agent.Member,151,1
352,3.00,class Agent.Member,342,1
352,3.00,class Agent.Member,132,1
498,3.00,class Agent.Member,333,1
498,3.00,class Agent.Member,402,1
173,4.00,class Agent.Member,55,1
173,4.00,class Agent.Member,281,1
164,3.00,class Agent.Member,296,1
164,3.00,class Agent.Member,351,1
164,3.00,class Agent.Member,85,1
164,3.00,class Agent.Member,109,1
249,4.33,class Agent.Member,436,1
249,4.33,class Agent.Member,212,1
249,4.33,class Agent.Member,194,1
230,3.00,class Agent.Member,270,1
230,3.00,class Agent.Member,92,1
358,2.33,class Agent.Member,333,1
358,2.33,class Agent.Member,351,1
358,2.33,class Agent.Member,483,1
358,2.33,class Agent.Member,212,1
394,3.67,class Agent.Member,190,1
394,3.67,class Agent.Member,273,1
394,3.67,class Agent.Member,177,1
300,1.33,class Agent.Member,375,1
300,1.33,class Agent.Member,190,1
24,4.67,class Agent.Member,343,1
24,4.67,class Agent.Member,132,1
24,4.67,class Agent.Member,151,1
362,3.33,class Agent.Member,449,1
362,3.33,class Agent.Member,85,1
362,3.33,class Agent.Member,73,1
362,3.33,class Agent.Member,152,1
362,3.33,class Agent.Member,493,1
385,2.67,class Agent.Member,167,1
385,2.67,class Agent.Member,388,1
385,2.67,class Agent.Member,59,1
382,1.67,class Agent.Member,116,1
160,3.67,class Agent.Member,429,1
160,3.67,class Agent.Member,193,1
160,3.67,class Agent.Member,321,1
160,3.67,class Agent.Member,248,1
135,3.67,class Agent.Member,76,2
135,3.67,class Agent.Member,256,1
135,3.67,class Agent.Member,108,1
135,3.67,class Agent.Member,202,1
121,4.00,class Agent.Member,238,1
121,4.00,class Agent.Member,257,1
121,4.00,class Agent.Member,208,2
121,4.00,class Agent.Member,199,1
121,4.00,class Agent.Member,151,1
492,2.67,class Agent.Member,388,1
492,2.67,class Agent.Member,366,1
492,2.67,class Agent.Member,123,1
422,2.33,class Agent.Member,310,1
422,2.33,class Agent.Member,18,1
422,2.33,class Agent.Member,125,1
299,2.67,class Agent.Member,10,1
299,2.67,class Agent.Member,92,1
299,2.67,class Agent.Member,419,1
168,3.67,class Agent.Member,429,1
168,3.67,class Agent.Member,483,1
168,3.67,class Agent.Member,272,1
298,3.33,class Agent.Member,351,1
298,3.33,class Agent.Member,436,1
298,3.33,class Agent.Member,324,1
298,3.33,class Agent.Member,321,1
347,2.67,class Agent.Member,339,1
347,2.67,class Agent.Member,210,1
102,2.67,class Agent.Member,216,1
102,2.67,class Agent.Member,193,1
102,2.67,class Agent.Member,292,1
28,2.33,class Agent.Member,192,1
28,2.33,class Agent.Member,108,1
28,2.33,class Agent.Member,125,1
214,3.33,class Agent.Member,356,2
214,3.33,class Agent.Member,208,1
214,3.33,class Agent.Member,108,2
31,3.33,class Agent.Member,270,1
31,3.33,class Agent.Member,147,1
31,3.33,class Agent.Member,20,1
95,3.33,class Agent.Member,192,1
95,3.33,class Agent.Member,118,1
95,3.33,class Agent.Member,108,1
95,3.33,class Agent.Member,151,1
140,3.67,class Agent.Member,11,1
140,3.67,class Agent.Member,256,1
140,3.67,class Agent.Member,493,1
368,4.00,class Agent.Member,343,1
368,4.00,class Agent.Member,356,2
368,4.00,class Agent.Member,423,1
368,4.00,class Agent.Member,118,1
413,3.00,class Agent.Member,371,1
413,3.00,class Agent.Member,188,1
413,3.00,class Agent.Member,202,1
329,3.33,class Agent.Member,192,1
329,3.33,class Agent.Member,272,1
329,3.33,class Agent.Member,409,1
35,3.67,class Agent.Member,490,1
35,3.67,class Agent.Member,199,1
35,3.67,class Agent.Member,332,1
35,3.67,class Agent.Member,289,1
307,4.33,class Agent.Member,166,1
307,4.33,class Agent.Member,388,1
307,4.33,class Agent.Member,478,1
297,2.33,class Agent.Member,169,1
297,2.33,class Agent.Member,192,1
297,2.33,class Agent.Member,324,1
170,3.67,class Agent.Member,73,1
170,3.67,class Agent.Member,373,1
456,3.33,class Agent.Member,273,1
456,3.33,class Agent.Member,449,1
456,3.33,class Agent.Member,188,1
456,3.33,class Agent.Member,202,1
171,2.67,class Agent.Member,388,1
171,2.67,class Agent.Member,451,1
171,2.67,class Agent.Member,305,1
427,3.33,class Agent.Member,375,1
427,3.33,class Agent.Member,42,2
427,3.33,class Agent.Member,334,1
243,3.67,class Agent.Member,10,1
243,3.67,class Agent.Member,117,1
243,3.67,class Agent.Member,199,1
243,3.67,class Agent.Member,332,1
110,2.33,class Agent.Member,236,1
110,2.33,class Agent.Member,182,1
110,2.33,class Agent.Member,390,1
157,3.00,class Agent.Member,123,1
157,3.00,class Agent.Member,418,1
157,3.00,class Agent.Member,210,1
104,3.00,class Agent.Member,42,1
104,3.00,class Agent.Member,50,1
104,3.00,class Agent.Member,341,2
104,3.00,class Agent.Member,323,1
38,3.33,class Agent.Member,4,1
38,3.33,class Agent.Member,419,1
15,4.67,class Agent.Member,357,1
15,4.67,class Agent.Member,332,1
15,4.67,class Agent.Member,194,1
222,2.33,class Agent.Member,116,1
222,2.33,class Agent.Member,182,1
222,2.33,class Agent.Member,206,1
64,2.33,class Agent.Member,152,2
64,2.33,class Agent.Member,332,1
43,3.33,class Agent.Member,42,1
43,3.33,class Agent.Member,305,1
218,3.67,class Agent.Member,58,1
463,2.67,class Agent.Member,296,1
463,2.67,class Agent.Member,116,1
386,4.00,class Agent.Member,167,1
386,4.00,class Agent.Member,351,1
386,4.00,class Agent.Member,216,1
386,4.00,class Agent.Member,208,1
146,3.67,class Agent.Member,18,1
146,3.67,class Agent.Member,355,1
146,3.67,class Agent.Member,272,1
146,3.67,class Agent.Member,206,1
407,3.33,class Agent.Member,357,2
426,3.00,class Agent.Member,188,1
426,3.00,class Agent.Member,256,1
48,3.67,class Agent.Member,42,1
48,3.67,class Agent.Member,399,1
48,3.67,class Agent.Member,341,2
251,3.00,class Agent.Member,182,2
5,3.67,class Agent.Member,429,1
5,3.67,class Agent.Member,436,1
5,3.67,class Agent.Member,462,1
229,3.33,class Agent.Member,44,1
229,3.33,class Agent.Member,272,1
246,3.00,class Agent.Member,76,1
246,3.00,class Agent.Member,341,1
246,3.00,class Agent.Member,404,1
246,3.00,class Agent.Member,177,1
279,3.33,class Agent.Member,342,1
279,3.33,class Agent.Member,490,1
279,3.33,class Agent.Member,305,1
179,3.33,class Agent.Member,343,1
179,3.33,class Agent.Member,354,2
175,2.33,class Agent.Member,216,1
175,2.33,class Agent.Member,355,1
175,2.33,class Agent.Member,20,1
142,3.67,class Agent.Member,281,1
142,3.67,class Agent.Member,425,1
142,3.67,class Agent.Member,289,1
51,3.00,class Agent.Member,333,1
51,3.00,class Agent.Member,402,1
51,3.00,class Agent.Member,206,1
51,3.00,class Agent.Member,462,1
51,3.00,class Agent.Member,292,1
242,3.00,class Agent.Member,356,2
242,3.00,class Agent.Member,436,1
242,3.00,class Agent.Member,212,2
350,1.00,class Agent.Member,281,1
232,3.67,class Agent.Member,483,1
232,3.67,class Agent.Member,216,1
232,3.67,class Agent.Member,399,1
232,3.67,class Agent.Member,231,1
36,2.67,class Agent.Member,42,1
36,2.67,class Agent.Member,114,1
36,2.67,class Agent.Member,317,1
315,1.67,class Agent.Member,217,1
494,3.33,class Agent.Member,167,1
494,3.33,class Agent.Member,208,1
494,3.33,class Agent.Member,399,1
494,3.33,class Agent.Member,193,1
220,1.67,class Agent.Member,216,1
220,1.67,class Agent.Member,292,1
301,2.33,class Agent.Member,59,1
301,2.33,class Agent.Member,132,1
290,2.00,class Agent.Member,208,1
290,2.00,class Agent.Member,206,1
290,2.00,class Agent.Member,305,1
23,2.67,class Agent.Member,270,1
23,2.67,class Agent.Member,59,1
23,2.67,class Agent.Member,390,1
359,1.33,class Agent.Member,20,1
221,3.00,class Agent.Member,310,1
221,3.00,class Agent.Member,118,1
221,3.00,class Agent.Member,108,1
221,3.00,class Agent.Member,451,1
450,3.00,class Agent.Member,351,1
450,3.00,class Agent.Member,483,1
450,3.00,class Agent.Member,399,2
450,3.00,class Agent.Member,402,1
303,4.33,class Agent.Member,58,1
303,4.33,class Agent.Member,490,1
346,2.67,class Agent.Member,166,1
346,2.67,class Agent.Member,371,1
346,2.67,class Agent.Member,123,1
410,3.67,class Agent.Member,216,1
410,3.67,class Agent.Member,212,1
410,3.67,class Agent.Member,206,1
284,2.67,class Agent.Member,257,1
284,2.67,class Agent.Member,323,2
363,4.00,class Agent.Member,41,1
363,4.00,class Agent.Member,323,1
363,4.00,class Agent.Member,177,1
280,3.67,class Agent.Member,118,2
280,3.67,class Agent.Member,117,1
280,3.67,class Agent.Member,493,1
280,3.67,class Agent.Member,354,1
271,3.67,class Agent.Member,429,1
271,3.67,class Agent.Member,483,1
271,3.67,class Agent.Member,192,1
271,3.67,class Agent.Member,409,1
25,4.33,class Agent.Member,117,1
25,4.33,class Agent.Member,152,1
25,4.33,class Agent.Member,92,1
464,3.67,class Agent.Member,210,1
464,3.67,class Agent.Member,177,1
94,3.67,class Agent.Member,58,1
94,3.67,class Agent.Member,11,1
94,3.67,class Agent.Member,376,1
7,3.00,class Agent.Member,257,1
7,3.00,class Agent.Member,217,1
266,2.67,class Agent.Member,166,2
266,2.67,class Agent.Member,321,2
266,2.67,class Agent.Member,354,1
266,2.67,class Agent.Member,323,1
191,4.00,class Agent.Member,412,2
191,4.00,class Agent.Member,436,1
191,4.00,class Agent.Member,355,1
191,4.00,class Agent.Member,147,1
259,3.00,class Agent.Member,366,1
259,3.00,class Agent.Member,190,1
259,3.00,class Agent.Member,273,1
259,3.00,class Agent.Member,257,1
328,2.00,class Agent.Member,4,1
389,4.33,class Agent.Member,310,1
389,4.33,class Agent.Member,390,1
99,3.33,class Agent.Member,10,1
99,3.33,class Agent.Member,375,1
99,3.33,class Agent.Member,323,1
338,3.00,class Agent.Member,76,1
338,3.00,class Agent.Member,85,2
338,3.00,class Agent.Member,323,1
380,4.67,class Agent.Member,366,1
380,4.67,class Agent.Member,208,1
380,4.67,class Agent.Member,217,1
268,2.67,class Agent.Member,305,1
268,2.67,class Agent.Member,409,1
430,4.00,class Agent.Member,449,1
430,4.00,class Agent.Member,11,1
430,4.00,class Agent.Member,199,1
430,4.00,class Agent.Member,332,1
314,2.33,class Agent.Member,371,1
314,2.33,class Agent.Member,374,1
314,2.33,class Agent.Member,169,1
314,2.33,class Agent.Member,355,1
275,3.33,class Agent.Member,341,1
275,3.33,class Agent.Member,404,1
445,4.00,class Agent.Member,76,1
445,4.00,class Agent.Member,193,1
445,4.00,class Agent.Member,473,1
318,2.00,class Agent.Member,292,1
205,4.00,class Agent.Member,58,1
205,4.00,class Agent.Member,418,1
205,4.00,class Agent.Member,354,1
205,4.00,class Agent.Member,323,1
143,2.67,class Agent.Member,10,2
143,2.67,class Agent.Member,199,2
143,2.67,class Agent.Member,323,2
6,3.00,class Agent.Member,44,1
6,3.00,class Agent.Member,324,1
6,3.00,class Agent.Member,248,1
336,3.33,class Agent.Member,333,1
336,3.33,class Agent.Member,429,1
336,3.33,class Agent.Member,402,1
336,3.33,class Agent.Member,436,1
467,2.67,class Agent.Member,42,2
467,2.67,class Agent.Member,366,1
467,2.67,class Agent.Member,108,1
60,3.00,class Agent.Member,55,2
60,3.00,class Agent.Member,493,1
479,2.33,class Agent.Member,343,1
479,2.33,class Agent.Member,490,1
479,2.33,class Agent.Member,425,1
237,3.33,class Agent.Member,483,2
237,3.33,class Agent.Member,114,1
424,2.67,class Agent.Member,419,1
457,3.33,class Agent.Member,182,1
457,3.33,class Agent.Member,118,1
457,3.33,class Agent.Member,125,1
457,3.33,class Agent.Member,425,1
89,2.67,class Agent.Member,351,1
89,2.67,class Agent.Member,17,1
89,2.67,class Agent.Member,332,1
129,4.33,class Agent.Member,366,1
129,4.33,class Agent.Member,123,1
129,4.33,class Agent.Member,257,1
154,2.67,class Agent.Member,321,1
154,2.67,class Agent.Member,194,1
291,2.67,class Agent.Member,169,1
291,2.67,class Agent.Member,50,1
291,2.67,class Agent.Member,436,1
291,2.67,class Agent.Member,321,1
440,1.33,class Agent.Member,44,1
57,3.00,class Agent.Member,273,1
57,3.00,class Agent.Member,418,1
57,3.00,class Agent.Member,177,1
159,1.67,class Agent.Member,59,1
482,2.33,class Agent.Member,356,1
482,2.33,class Agent.Member,341,1
482,2.33,class Agent.Member,404,1
482,2.33,class Agent.Member,4,1
70,3.67,class Agent.Member,132,1
72,2.33,class Agent.Member,310,1
72,2.33,class Agent.Member,44,1
72,2.33,class Agent.Member,85,1
72,2.33,class Agent.Member,125,1
381,3.33,class Agent.Member,418,1
381,3.33,class Agent.Member,73,1
381,3.33,class Agent.Member,354,1
124,2.67,class Agent.Member,169,1
124,2.67,class Agent.Member,484,1
384,3.33,class Agent.Member,436,1
384,3.33,class Agent.Member,484,2
384,3.33,class Agent.Member,20,1
391,3.67,class Agent.Member,85,1
391,3.67,class Agent.Member,355,1
391,3.67,class Agent.Member,112,1
187,3.33,class Agent.Member,342,1
187,3.33,class Agent.Member,132,1
187,3.33,class Agent.Member,490,1
46,3.00,class Agent.Member,412,1
46,3.00,class Agent.Member,114,1
46,3.00,class Agent.Member,11,1
33,2.67,class Agent.Member,238,2
33,2.67,class Agent.Member,273,1
33,2.67,class Agent.Member,11,2
360,2.33,class Agent.Member,341,1
136,2.33,class Agent.Member,236,1
136,2.33,class Agent.Member,484,1
136,2.33,class Agent.Member,151,1
361,2.00,class Agent.Member,423,2
361,2.00,class Agent.Member,117,1
406,2.33,class Agent.Member,76,1
406,2.33,class Agent.Member,493,1
406,2.33,class Agent.Member,323,1
122,3.33,class Agent.Member,85,1
122,3.33,class Agent.Member,20,1
207,3.67,class Agent.Member,208,2
207,3.67,class Agent.Member,418,1
207,3.67,class Agent.Member,373,1
261,4.00,class Agent.Member,343,1
261,4.00,class Agent.Member,375,1
261,4.00,class Agent.Member,334,1
465,2.33,class Agent.Member,42,1
465,2.33,class Agent.Member,76,1
465,2.33,class Agent.Member,404,1
27,2.33,class Agent.Member,166,1
27,2.33,class Agent.Member,388,1
155,1.67,class Agent.Member,374,1
155,1.67,class Agent.Member,423,2
155,1.67,class Agent.Member,208,1
442,2.33,class Agent.Member,342,1
442,2.33,class Agent.Member,169,1
442,2.33,class Agent.Member,192,1
306,3.33,class Agent.Member,85,1
306,3.33,class Agent.Member,332,1
306,3.33,class Agent.Member,462,1
306,3.33,class Agent.Member,248,1
320,2.67,class Agent.Member,449,1
320,2.67,class Agent.Member,4,1
441,3.33,class Agent.Member,117,1
441,3.33,class Agent.Member,354,1
295,2.67,class Agent.Member,116,1
295,2.67,class Agent.Member,50,1
295,2.67,class Agent.Member,182,1
295,2.67,class Agent.Member,248,1
364,4.00,class Agent.Member,296,1
364,4.00,class Agent.Member,147,2
364,4.00,class Agent.Member,217,1
364,4.00,class Agent.Member,165,1
13,2.33,class Agent.Member,339,1
13,2.33,class Agent.Member,332,2
13,2.33,class Agent.Member,419,1
81,3.33,class Agent.Member,273,1
81,3.33,class Agent.Member,334,1
81,3.33,class Agent.Member,418,1
495,4.33,class Agent.Member,296,1
495,4.33,class Agent.Member,167,1
495,4.33,class Agent.Member,59,1
63,2.33,class Agent.Member,167,1
63,2.33,class Agent.Member,73,1
63,2.33,class Agent.Member,112,1
395,4.00,class Agent.Member,371,1
395,4.00,class Agent.Member,342,1
395,4.00,class Agent.Member,281,2
395,4.00,class Agent.Member,484,1
69,4.67,class Agent.Member,473,1
69,4.67,class Agent.Member,199,1
269,2.33,class Agent.Member,371,1
269,2.33,class Agent.Member,366,1
269,2.33,class Agent.Member,257,1
269,2.33,class Agent.Member,281,1
437,4.00,class Agent.Member,342,1
437,4.00,class Agent.Member,190,1
437,4.00,class Agent.Member,490,1
437,4.00,class Agent.Member,373,1
21,2.33,class Agent.Member,11,1
21,2.33,class Agent.Member,425,2
2,2.33,class Agent.Member,50,1
2,2.33,class Agent.Member,114,1
2,2.33,class Agent.Member,231,1
185,3.67,class Agent.Member,343,1
185,3.67,class Agent.Member,423,1
211,3.00,class Agent.Member,429,1
211,3.00,class Agent.Member,193,1
211,3.00,class Agent.Member,409,1
195,1.67,class Agent.Member,118,1
195,1.67,class Agent.Member,490,1
105,3.00,class Agent.Member,366,1
105,3.00,class Agent.Member,45,1
105,3.00,class Agent.Member,125,1
54,3.33,class Agent.Member,55,1
54,3.33,class Agent.Member,356,1
98,4.00,class Agent.Member,55,1
98,4.00,class Agent.Member,281,1
98,4.00,class Agent.Member,11,1
497,2.67,class Agent.Member,341,2
497,2.67,class Agent.Member,177,1
345,2.67,class Agent.Member,418,1
345,2.67,class Agent.Member,339,1
469,2.00,class Agent.Member,55,1
469,2.00,class Agent.Member,92,1
181,2.67,class Agent.Member,429,1
181,2.67,class Agent.Member,412,1
417,3.33,class Agent.Member,371,1
417,3.33,class Agent.Member,236,1
417,3.33,class Agent.Member,390,1
489,3.33,class Agent.Member,356,1
489,3.33,class Agent.Member,112,1
489,3.33,class Agent.Member,4,1
411,2.33,class Agent.Member,238,1
411,2.33,class Agent.Member,50,1
411,2.33,class Agent.Member,256,1
264,2.67,class Agent.Member,44,1
264,2.67,class Agent.Member,116,1
264,2.67,class Agent.Member,355,1
264,2.67,class Agent.Member,305,1
163,2.67,class Agent.Member,371,1
163,2.67,class Agent.Member,236,2
163,2.67,class Agent.Member,273,1
326,3.67,class Agent.Member,399,1
326,3.67,class Agent.Member,92,1
84,3.00,class Agent.Member,166,1
84,3.00,class Agent.Member,451,1
