Agent ID,Area ID,x,y,Resource: 1,Resource: 2,Resource: 3,Resouce Average,Leader Evaluation,Member Evaluation,Allocated Subtasks,Refused Subtasks,Member Count,Leader Count
108,1,5,30,1,5,2,2.6666666666666665,0.5987040037000999,0.23863393974487818,49,0,8853,61149
134,0,14,3,3,3,4,3.3333333333333335,0.5242070203752104,0.1317750114669768,74,0,8272,61730
383,0,20,18,3,2,5,3.3333333333333335,0.25291265272392516,0.4717182060686414,17053,639,68369,1633
75,1,7,48,4,3,5,4.0,0.4303501710841317,0.696063915828167,14843,427,53292,16710
412,3,45,32,5,3,2,3.3333333333333335,0.3695121040796712,0.6940213392995386,16886,504,68990,1012
458,3,31,47,3,5,5,4.333333333333333,0.17768265582270673,0.8809331487179501,4919,109,22388,47614
38,2,49,0,5,3,2,3.3333333333333335,0.25879377574860146,0.8619124210917343,15383,415,65520,4482
264,1,22,31,4,1,3,2.6666666666666665,0.2960532084671094,0.4975489557615155,4158,114,29942,40060
168,3,28,42,5,2,4,3.6666666666666665,0.377821399118,0.4952232727212628,17317,567,66866,3136
235,2,37,20,5,4,1,3.3333333333333335,0.32518863047501917,0.38773620817848553,13354,537,69378,624
156,3,27,33,4,2,2,2.6666666666666665,0.17815529444714373,0.25030354262247123,14563,460,69564,438
453,3,32,36,5,4,2,3.6666666666666665,0.5174353794891429,0.6564720494308006,12278,472,49542,20460
165,1,2,40,3,1,4,2.6666666666666665,0.1435157220054935,0.40524491039794375,11012,297,65678,4324
252,1,14,30,1,5,5,3.6666666666666665,0.1708158214066567,0.4187414310603193,13663,584,69662,340
336,1,23,42,3,2,5,3.3333333333333335,0.3746701422276556,0.6035079869210506,16330,553,65172,4830
448,1,23,47,1,4,4,3.0,0.22258158167254266,0.4691700480357883,1912,54,19668,50334
180,0,0,20,4,3,5,4.0,0.29803803174385174,0.5851717811575087,20548,606,69948,54
321,3,35,48,3,5,4,4.0,0.24320441348355187,0.663107294199565,5012,142,23124,46878
335,2,27,11,2,5,4,3.6666666666666665,0.45613553926362566,0.5260999152504322,18713,696,69600,402
15,3,43,29,5,4,5,4.666666666666667,0.42868749999999994,0.502538908352063,23302,801,69999,3
121,1,20,30,4,3,5,4.0,0.35439378070957456,0.24735044093389405,20913,777,69702,300
95,1,13,35,4,2,4,3.3333333333333335,0.2535126130684227,0.45163251555266987,17510,639,69488,514
261,0,5,6,3,4,5,4.0,0.26632446427457623,0.5198755601422897,19026,595,64544,5458
79,2,46,12,3,4,2,3.0,0.2830473684187849,0.45755335839776284,16552,521,69926,76
209,1,14,31,1,4,1,2.0,0.7959758367155212,0.10842331709282985,4784,170,38768,31234
498,3,29,49,3,2,4,3.0,0.40276181614521395,0.5440458956577275,16625,554,69905,97
101,2,33,9,2,5,5,4.0,0.24830652898642927,0.6841153880581289,18861,721,69314,688
417,1,11,39,5,4,1,3.3333333333333335,0.23178448051333647,0.5896299662199356,6293,185,40271,29731
263,1,22,37,3,5,2,3.3333333333333335,0.34091782058527803,0.4779117808584402,17691,662,69465,537
213,3,28,48,5,3,4,4.0,0.43260395811762925,0.5703569347375113,20671,594,69939,63
40,3,31,29,2,5,4,3.6666666666666665,0.38505032095800773,0.6567056880412231,18690,706,69967,35
319,1,15,31,1,4,4,3.0,0.44263588969024,0.3950235214069871,4919,179,34297,35705
188,0,0,12,2,5,1,2.6666666666666665,0.17538322619446578,0.18071997626603437,2930,77,23762,46240
199,2,30,21,4,3,1,2.6666666666666665,0.2911679386640449,0.277825401578758,12427,433,68739,1263
488,1,15,33,4,4,4,4.0,0.2841451719350808,0.6149923276612493,18033,600,62572,7430
356,2,46,9,2,4,2,2.6666666666666665,0.28217602387202095,0.5554123022515363,5009,121,31044,38958
408,3,47,44,2,3,1,2.0,0.2274173579938011,0.3442997836904559,889,34,12665,57337
76,2,34,16,2,1,5,2.6666666666666665,0.20070878757551708,0.3551548245426201,6683,277,42314,27688
126,1,23,32,4,5,1,3.3333333333333335,0.16847787539567885,0.3815561544423963,13324,527,69412,590
470,3,29,47,5,2,5,4.0,0.21401200327805836,0.693387920540733,7653,226,34534,35468
346,1,13,29,3,3,2,2.6666666666666665,0.3570727176868116,0.4014805951830685,16346,530,69818,184
425,0,5,16,5,1,4,3.3333333333333335,0.2827372743198766,0.6176329452893558,8919,333,50832,19170
461,1,23,35,4,3,5,4.0,0.3661673148533412,0.1746499429365528,11124,420,40437,29565
277,3,37,38,2,5,2,3.0,0.20221081486677125,0.48022099282413366,14718,555,64790,5212
206,3,28,44,1,2,4,2.3333333333333335,0.12522372643006388,0.8149173281310945,7389,245,46830,23172
6,3,29,41,5,2,2,3.0,0.2745143650798765,0.3673323788989698,15985,569,69956,46
286,3,37,41,5,3,5,4.333333333333333,0.3159425982814977,0.7808883750457445,22242,800,69750,252
278,2,41,4,1,2,3,2.0,0.30689511741737097,0.6605092697937931,11175,333,68937,1065
480,1,20,40,5,4,4,4.333333333333333,0.29789210887900164,0.7902692524379495,20518,696,65878,4124
200,1,10,46,1,3,5,3.0,0.2563288201366511,0.6792234593360117,7213,200,43132,26870
80,1,2,27,4,1,5,3.3333333333333335,0.14589196524453577,0.4044221400726823,10886,412,58755,11247
107,2,26,22,3,3,3,3.0,0.43252966386236585,0.5292634499352031,10951,354,46748,23254
34,0,23,14,5,3,1,3.0,0.33399790648247335,0.4975781377695295,11128,381,62170,7832
269,0,11,17,2,3,2,2.3333333333333335,0.23571705497958215,0.7387853765623045,14609,480,69508,494
166,0,1,23,3,2,5,3.3333333333333335,0.27538358379187267,0.4953178869556616,16358,532,66051,3951
164,3,35,29,1,3,5,3.0,0.1574324779843517,0.3672602426686607,13085,502,69876,126
494,3,42,31,3,3,4,3.3333333333333335,0.35641323519236423,0.5001017556647821,18920,644,69271,731
374,3,27,28,1,4,1,2.0,0.44186405515140376,0.13146688975536544,44,0,9603,60399
332,2,32,23,2,3,1,2.0,0.24316671908776324,0.33085398043234965,11832,437,69242,760
296,1,22,36,3,5,1,3.0,0.21583647363633682,0.5099139475629763,13452,526,69560,442
443,2,49,19,2,5,2,3.0,0.19225715492912607,0.5109833493745272,9528,315,46224,23778
62,2,44,10,2,2,1,1.6666666666666667,0.22422190891692506,0.294175416287619,6563,232,44566,25436
153,2,41,2,2,3,5,3.3333333333333335,0.35799345486230455,0.6333793482074747,17137,534,69937,65
169,1,18,48,5,5,1,3.6666666666666665,0.2297498118316905,0.6973016794359514,9625,338,52632,17370
219,1,24,39,2,3,3,2.6666666666666665,0.2387656050542024,0.5082250083141151,3483,106,21785,48217
254,0,7,19,2,2,5,3.0,0.1140563274946366,0.37332189372561225,13386,444,61005,8997
25,2,45,5,5,4,4,4.333333333333333,0.33660129363773583,0.6139831431837125,21591,622,69911,91
84,1,9,35,4,3,2,3.0,0.38865857899849,0.3851024305827308,8090,256,38309,31693
104,2,38,21,4,2,3,3.0,0.2755639570200645,0.44291265496627535,14656,508,61955,8047
189,3,40,26,3,3,2,2.6666666666666665,0.25271001951235267,0.24547379095108432,16067,525,69842,160
224,3,31,34,5,5,1,3.6666666666666665,0.49384299669436754,0.35225005267905773,13414,528,67783,2219
70,1,6,37,5,5,1,3.6666666666666665,0.31244939130979327,0.5387228341411148,13233,489,68827,1175
279,1,17,31,5,1,4,3.3333333333333335,0.39763503360721025,0.1916183293654128,989,43,13428,56574
173,0,3,8,5,3,4,4.0,0.1863929762545487,0.6247801020792131,11297,262,44212,25790
445,3,37,27,4,3,5,4.0,0.38893665367984265,0.674775300975183,20928,747,69936,66
233,2,25,9,3,5,3,3.6666666666666665,0.2604039199699669,0.5065986255016246,19842,692,69292,710
482,2,49,4,3,2,2,2.3333333333333335,0.2959121586204257,0.4518138191790214,9693,293,49097,20905
460,3,46,28,3,5,2,3.3333333333333335,0.3191758250871247,0.5781301463505308,17108,558,69111,891
468,0,7,8,2,5,1,2.6666666666666665,0.16901583502562142,0.48420717328659607,12091,438,69742,260
77,2,43,5,4,2,5,3.6666666666666665,0.34916864804687486,0.5639374776586118,18206,616,69975,27
94,2,32,13,2,4,5,3.6666666666666665,0.39116447642675767,0.4794579326042661,18330,689,69957,45
81,0,18,2,4,2,4,3.3333333333333335,0.2256801989742246,0.4403370242312745,17061,545,68954,1048
257,0,15,24,5,1,5,3.6666666666666665,0.5072468619513845,0.16017099015733316,664,35,10850,59152
437,0,8,16,4,5,3,4.0,0.31240906849719324,0.3740649244311023,19922,677,67722,2280
230,3,37,26,1,3,5,3.0,0.2150576881901315,0.5038113551505327,1255,27,14939,55063
87,1,18,29,4,2,3,3.0,0.3532749003123487,0.7106288108227948,16993,581,69809,193
438,1,0,34,3,4,5,4.0,0.29763842360541604,0.5987916760554041,20882,636,69773,229
234,0,2,4,5,4,5,4.666666666666667,0.392910319666992,0.5511531498306462,23061,626,69961,41
407,2,42,2,4,3,3,3.3333333333333335,0.2297119625240488,0.7557126297261908,14924,433,58311,11691
255,1,12,31,2,5,5,4.0,0.23242780219334125,0.5315403217461715,12569,449,48103,21899
162,0,9,4,3,5,2,3.3333333333333335,0.23687799596465492,0.458254733059078,938,22,11842,58160
30,1,4,41,3,2,1,2.0,0.20386379906509874,0.33026667141334515,10808,330,67698,2304
236,1,0,47,3,4,3,3.3333333333333335,0.24203718828153506,0.41791801727930633,17420,482,66184,3818
222,1,18,41,3,3,1,2.3333333333333335,0.23627033024820646,0.49183726366830466,9410,270,58842,11160
331,3,49,38,2,2,5,3.0,0.2792731906615378,0.594380614001711,15501,457,69914,88
92,2,40,16,2,2,2,2.0,0.1612155829608321,0.5677753110378879,10398,360,54591,15411
303,0,10,9,5,3,5,4.333333333333333,0.37704160126642294,0.6032370847368548,22000,699,69866,136
50,3,28,29,1,4,1,2.0,0.5143543484595897,0.10599743179067606,784,35,13857,56145
367,1,3,33,1,4,4,3.0,0.4029740150041309,0.33008206095928383,12352,431,68834,1168
47,3,43,36,5,2,5,4.0,0.3610115570614365,0.5960562322901021,11697,384,45719,24283
1,0,9,5,1,4,2,2.3333333333333335,0.38725202663213093,0.10661067840054708,1147,54,13674,56328
491,2,47,17,3,2,2,2.3333333333333335,0.4120280282200566,0.5787337133415232,7144,194,38742,31260
435,1,2,48,5,1,4,3.3333333333333335,0.25800828261227315,0.7073721470729519,8127,268,46808,23194
124,1,11,46,5,2,1,2.6666666666666665,0.38250297772899894,0.4488931040076437,6193,230,40737,29265
186,2,44,21,4,2,3,3.0,0.26053948021324824,0.6008906469141088,16467,521,69848,154
43,3,31,27,4,3,3,3.3333333333333335,0.23129140386124125,0.4606442469778564,12755,431,48753,21249
135,0,8,18,5,3,3,3.6666666666666665,0.4331522806571083,0.3549582493645527,19508,659,69904,98
361,2,42,0,1,3,2,2.0,0.5422211101922672,0.06893484410003445,33,0,8013,61989
